unidade;ano;mes;setor_centro_custo;leito_dia;leito_operacional_sem_extra
CHPB;2021,0;1,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA MÓDULO RESIDENCIAL 4;620,0;620,0
CHPB;2021,0;1,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA MÓDULO RESIDENCIAL 5;744,0;744,0
CHPB;2021,0;2,0;CAC - CENTRO DE ACOLHIMENTO DE CRISE;840,0;840,0
CHPB;2021,0;2,0;UIC - UNIDADE INTERCORRENCIAS CLINICAS;217,0;0,0
CHPB;2021,0;2,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;420,0;420,0
CHPB;2021,0;2,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA CASA LAR 1;224,0;224,0
CHPB;2021,0;2,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA CASA LAR 2;112,0;112,0
CHPB;2021,0;2,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA CASA LAR 3;168,0;168,0
CHPB;2021,0;2,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA MÓDULO RESIDENCIAL 2;728,0;728,0
CHPB;2021,0;2,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA MÓDULO RESIDENCIAL 3;533,0;533,0
CHPB;2021,0;2,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA MÓDULO RESIDENCIAL 4;560,0;560,0
CHPB;2021,0;2,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA MÓDULO RESIDENCIAL 5;672,0;672,0
CHPB;2021,0;3,0;CAC - CENTRO DE ACOLHIMENTO DE CRISE;420,0;420,0
CHPB;2021,0;3,0;LAR INCLUSIVO;459,0;459,0
CHPB;2021,0;3,0;LAR INCLUSIVO B;323,0;323,0
CHPB;2021,0;3,0;LAR INCLUSIVO C;323,0;323,0
CHPB;2021,0;3,0;LAR INCLUSIVO D;408,0;408,0
CHPB;2021,0;3,0;LAR INCLUSIVO E;128,0;128,0
CHPB;2021,0;3,0;LAR INCLUSIVO F;64,0;64,0
CHPB;2021,0;3,0;LAR INCLUSIVO G;96,0;96,0
CHPB;2021,0;3,0;UIC - UNIDADE INTERCORRENCIAS CLINICAS;48,0;0,0
CHPB;2021,0;3,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;465,0;465,0
CHPB;2021,0;3,0;UNIDADE DE TRATAMENTO CLINICO;65,0;0,0
CHPB;2021,0;3,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;510,0;510,0
CHPB;2021,0;3,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA CASA LAR 1;120,0;120,0
CHPB;2021,0;3,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA CASA LAR 2;60,0;60,0
CHPB;2021,0;3,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA CASA LAR 3;90,0;90,0
CHPB;2021,0;3,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA MÓDULO RESIDENCIAL 2;364,0;364,0
CHPB;2021,0;3,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA MÓDULO RESIDENCIAL 3;266,0;266,0
CHPB;2021,0;3,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA MÓDULO RESIDENCIAL 4;280,0;280,0
CHPB;2021,0;3,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA MÓDULO RESIDENCIAL 5;336,0;336,0
CHPB;2021,0;4,0;LAR INCLUSIVO;809,0;809,0
CHPB;2021,0;4,0;LAR INCLUSIVO B;569,0;569,0
CHPB;2021,0;4,0;LAR INCLUSIVO C;570,0;570,0
CHPB;2021,0;4,0;LAR INCLUSIVO D;718,0;718,0
CHPB;2021,0;4,0;LAR INCLUSIVO E;240,0;240,0
CHPB;2021,0;4,0;LAR INCLUSIVO F;120,0;120,0
CHPB;2021,0;4,0;LAR INCLUSIVO G;180,0;180,0
CHPB;2021,0;4,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;450,0;450,0
CHPB;2021,0;4,0;UNIDADE DE TRATAMENTO CLINICO;128,0;0,0
CHPB;2021,0;4,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;900,0;900,0
CHPB;2021,0;5,0;LAR INCLUSIVO;806,0;806,0
CHPB;2021,0;5,0;LAR INCLUSIVO B;558,0;558,0
CHPB;2021,0;5,0;LAR INCLUSIVO C;589,0;589,0
CHPB;2021,0;5,0;LAR INCLUSIVO D;682,0;682,0
CHPB;2021,0;5,0;LAR INCLUSIVO E;248,0;248,0
CHPB;2021,0;5,0;LAR INCLUSIVO F;124,0;124,0
CHPB;2021,0;5,0;LAR INCLUSIVO G;186,0;186,0
CHPB;2021,0;5,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;465,0;465,0
CHPB;2021,0;5,0;UNIDADE DE TRATAMENTO CLINICO;133,0;0,0
CHPB;2021,0;5,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;930,0;930,0
CHPB;2021,0;6,0;LAR INCLUSIVO;780,0;780,0
CHPB;2021,0;6,0;LAR INCLUSIVO B;540,0;540,0
CHPB;2021,0;6,0;LAR INCLUSIVO C;570,0;570,0
CHPB;2021,0;6,0;LAR INCLUSIVO D;638,0;638,0
CHPB;2021,0;6,0;LAR INCLUSIVO E;240,0;240,0
CHPB;2021,0;6,0;LAR INCLUSIVO F;120,0;120,0
CHPB;2021,0;6,0;LAR INCLUSIVO G;180,0;180,0
CHPB;2021,0;6,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;450,0;450,0
CHPB;2021,0;6,0;UNIDADE DE TRATAMENTO CLINICO;101,0;0,0
CHPB;2021,0;6,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;900,0;900,0
CHPB;2021,0;7,0;LAR INCLUSIVO;806,0;806,0
CHPB;2021,0;7,0;LAR INCLUSIVO B;548,0;548,0
CHPB;2021,0;7,0;LAR INCLUSIVO C;589,0;589,0
CHPB;2021,0;7,0;LAR INCLUSIVO D;651,0;651,0
CHPB;2021,0;7,0;LAR INCLUSIVO E;248,0;248,0
CHPB;2021,0;7,0;LAR INCLUSIVO F;124,0;124,0
CHPB;2021,0;7,0;LAR INCLUSIVO G;186,0;186,0
CHPB;2021,0;7,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;465,0;465,0
CHPB;2021,0;7,0;UNIDADE DE TRATAMENTO CLINICO;77,0;0,0
CHPB;2021,0;7,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;930,0;930,0
CHPB;2021,0;8,0;LAR INCLUSIVO;806,0;806,0
CHPB;2021,0;8,0;LAR INCLUSIVO B;527,0;527,0
CHPB;2021,0;8,0;LAR INCLUSIVO C;589,0;589,0
CHPB;2021,0;8,0;LAR INCLUSIVO D;651,0;651,0
CHPB;2021,0;8,0;LAR INCLUSIVO E;248,0;248,0
CHPB;2021,0;8,0;LAR INCLUSIVO F;124,0;124,0
CHPB;2021,0;8,0;LAR INCLUSIVO G;186,0;186,0
CHPB;2021,0;8,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;465,0;465,0
CHPB;2021,0;8,0;UNIDADE DE TRATAMENTO CLINICO;126,0;0,0
CHPB;2021,0;8,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;930,0;930,0
CHPB;2021,0;9,0;LAR INCLUSIVO;780,0;780,0
CHPB;2021,0;9,0;LAR INCLUSIVO B;510,0;510,0
CHPB;2021,0;9,0;LAR INCLUSIVO C;570,0;570,0
CHPB;2021,0;9,0;LAR INCLUSIVO D;630,0;630,0
CHPB;2021,0;9,0;LAR INCLUSIVO E;240,0;240,0
CHPB;2021,0;9,0;LAR INCLUSIVO F;114,0;114,0
CHPB;2021,0;9,0;LAR INCLUSIVO G;180,0;180,0
CHPB;2021,0;9,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;450,0;450,0
CHPB;2021,0;9,0;UNIDADE DE TRATAMENTO CLINICO;95,0;0,0
CHPB;2021,0;9,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;1214,0;1214,0
CHPB;2021,0;10,0;LAR INCLUSIVO;806,0;806,0
CHPB;2021,0;10,0;LAR INCLUSIVO B;527,0;527,0
CHPB;2021,0;10,0;LAR INCLUSIVO C;589,0;589,0
CHPB;2021,0;10,0;LAR INCLUSIVO D;651,0;651,0
CHPB;2021,0;10,0;LAR INCLUSIVO E;248,0;248,0
CHPB;2021,0;10,0;LAR INCLUSIVO F;109,0;109,0
CHPB;2021,0;10,0;LAR INCLUSIVO G;186,0;186,0
CHPB;2021,0;10,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;465,0;465,0
CHPB;2021,0;10,0;UNIDADE DE TRATAMENTO CLINICO;92,0;0,0
CHPB;2021,0;10,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;1240,0;1240,0
CHPB;2021,0;11,0;LAR INCLUSIVO;807,0;807,0
CHPB;2021,0;11,0;LAR INCLUSIVO B;510,0;510,0
CHPB;2021,0;11,0;LAR INCLUSIVO C;570,0;570,0
CHPB;2021,0;11,0;LAR INCLUSIVO D;630,0;630,0
CHPB;2021,0;11,0;LAR INCLUSIVO E;240,0;240,0
CHPB;2021,0;11,0;LAR INCLUSIVO F;90,0;90,0
CHPB;2021,0;11,0;LAR INCLUSIVO G;180,0;180,0
CHPB;2021,0;11,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;450,0;450,0
CHPB;2021,0;11,0;UNIDADE DE TRATAMENTO CLINICO;53,0;0,0
CHPB;2021,0;11,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;1201,0;1201,0
CHPB;2021,0;12,0;LAR INCLUSIVO;837,0;837,0
CHPB;2021,0;12,0;LAR INCLUSIVO B;527,0;527,0
CHPB;2021,0;12,0;LAR INCLUSIVO C;589,0;589,0
CHPB;2021,0;12,0;LAR INCLUSIVO D;651,0;651,0
CHPB;2021,0;12,0;LAR INCLUSIVO E;248,0;248,0
CHPB;2021,0;12,0;LAR INCLUSIVO F;93,0;93,0
CHPB;2021,0;12,0;LAR INCLUSIVO G;186,0;186,0
CHPB;2021,0;12,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;465,0;465,0
CHPB;2021,0;12,0;UNIDADE DE TRATAMENTO CLINICO;8,0;0,0
CHPB;2021,0;12,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;1240,0;1240,0
CHPB;2022,0;1,0;LAR INCLUSIVO;837,0;837,0
CHPB;2022,0;1,0;LAR INCLUSIVO B;527,0;527,0
CHPB;2022,0;1,0;LAR INCLUSIVO C;589,0;589,0
CHPB;2022,0;1,0;LAR INCLUSIVO D;651,0;651,0
CHPB;2022,0;1,0;LAR INCLUSIVO E;248,0;248,0
CHPB;2022,0;1,0;LAR INCLUSIVO F;93,0;93,0
CHPB;2022,0;1,0;LAR INCLUSIVO G;186,0;186,0
CHPB;2022,0;1,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;465,0;465,0
CHPB;2022,0;1,0;UNIDADE DE TRATAMENTO CLINICO;68,0;0,0
CHPB;2022,0;1,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;1240,0;1240,0
CHPB;2022,0;2,0;LAR INCLUSIVO;716,0;716,0
CHPB;2022,0;2,0;LAR INCLUSIVO B;468,0;468,0
CHPB;2022,0;2,0;LAR INCLUSIVO C;516,0;516,0
CHPB;2022,0;2,0;LAR INCLUSIVO D;576,0;576,0
CHPB;2022,0;2,0;LAR INCLUSIVO E;208,0;208,0
CHPB;2022,0;2,0;LAR INCLUSIVO F;72,0;72,0
CHPB;2022,0;2,0;LAR INCLUSIVO G;144,0;144,0
CHPB;2022,0;2,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;420,0;420,0
CHPB;2022,0;2,0;UNIDADE DE TRATAMENTO CLINICO;17,0;0,0
CHPB;2022,0;2,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;1120,0;1120,0
CHPB;2022,0;3,0;LAR INCLUSIVO;527,0;527,0
CHPB;2022,0;3,0;LAR INCLUSIVO B;465,0;465,0
CHPB;2022,0;3,0;LAR INCLUSIVO C;465,0;465,0
CHPB;2022,0;3,0;LAR INCLUSIVO D;558,0;558,0
CHPB;2022,0;3,0;LAR INCLUSIVO E;124,0;124,0
CHPB;2022,0;3,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;465,0;465,0
CHPB;2022,0;3,0;UNIDADE DE TRATAMENTO CLINICO;2,0;0,0
CHPB;2022,0;3,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;1240,0;1240,0
CHPB;2022,0;4,0;LAR INCLUSIVO;510,0;510,0
CHPB;2022,0;4,0;LAR INCLUSIVO B;450,0;450,0
CHPB;2022,0;4,0;LAR INCLUSIVO C;447,0;447,0
CHPB;2022,0;4,0;LAR INCLUSIVO D;540,0;540,0
CHPB;2022,0;4,0;LAR INCLUSIVO E;120,0;120,0
CHPB;2022,0;4,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;450,0;450,0
CHPB;2022,0;4,0;UNIDADE DE TRATAMENTO CLINICO;11,0;0,0
CHPB;2022,0;4,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;1199,0;1199,0
CHPB;2022,0;5,0;LAR INCLUSIVO;647,0;647,0
CHPB;2022,0;5,0;LAR INCLUSIVO B;465,0;465,0
CHPB;2022,0;5,0;LAR INCLUSIVO C;465,0;465,0
CHPB;2022,0;5,0;LAR INCLUSIVO D;438,0;438,0
CHPB;2022,0;5,0;LAR INCLUSIVO E;124,0;124,0
CHPB;2022,0;5,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;615,0;615,0
CHPB;2022,0;5,0;UNIDADE DE TRATAMENTO CLINICO;17,0;0,0
CHPB;2022,0;5,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;1240,0;1240,0
CHPB;2022,0;6,0;LAR INCLUSIVO;630,0;630,0
CHPB;2022,0;6,0;LAR INCLUSIVO B;450,0;450,0
CHPB;2022,0;6,0;LAR INCLUSIVO C;450,0;450,0
CHPB;2022,0;6,0;LAR INCLUSIVO D;420,0;420,0
CHPB;2022,0;6,0;LAR INCLUSIVO E;120,0;120,0
CHPB;2022,0;6,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;690,0;690,0
CHPB;2022,0;6,0;UNIDADE DE TRATAMENTO CLINICO;11,0;0,0
CHPB;2022,0;6,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;1173,0;1173,0
CHPB;2022,0;7,0;LAR INCLUSIVO;651,0;651,0
CHPB;2022,0;7,0;LAR INCLUSIVO B;465,0;465,0
CHPB;2022,0;7,0;LAR INCLUSIVO C;465,0;465,0
CHPB;2022,0;7,0;LAR INCLUSIVO D;434,0;434,0
CHPB;2022,0;7,0;LAR INCLUSIVO E;124,0;124,0
CHPB;2022,0;7,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;775,0;775,0
CHPB;2022,0;7,0;UNIDADE DE TRATAMENTO CLINICO;31,0;0,0
CHPB;2022,0;7,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;1215,0;1215,0
CHPB;2022,0;8,0;CAC - CENTRO DE ACOLHIMENTO DE CRISE;960,0;960,0
CHPB;2022,0;8,0;LAR INCLUSIVO;375,0;375,0
CHPB;2022,0;8,0;LAR INCLUSIVO B;465,0;465,0
CHPB;2022,0;8,0;LAR INCLUSIVO C;516,0;516,0
CHPB;2022,0;8,0;LAR INCLUSIVO D;272,0;272,0
CHPB;2022,0;8,0;LAR INCLUSIVO E;13,0;13,0
CHPB;2022,0;8,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;775,0;775,0
CHPB;2022,0;8,0;UNIDADE DE TRATAMENTO CLINICO;10,0;0,0
CHPB;2022,0;8,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;317,0;280,0
CHPB;2022,0;9,0;CAC - CENTRO DE ACOLHIMENTO DE CRISE;1200,0;1200,0
CHPB;2022,0;9,0;LAR INCLUSIVO;300,0;300,0
CHPB;2022,0;9,0;LAR INCLUSIVO B;450,0;450,0
CHPB;2022,0;9,0;LAR INCLUSIVO C;353,0;353,0
CHPB;2022,0;9,0;LAR INCLUSIVO D;240,0;240,0
CHPB;2022,0;9,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;750,0;750,0
CHPB;2022,0;9,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;22,0;0,0
CHPB;2022,0;10,0;CAC - CENTRO DE ACOLHIMENTO DE CRISE;1240,0;1240,0
CHPB;2022,0;10,0;LAR INCLUSIVO;303,0;303,0
CHPB;2022,0;10,0;LAR INCLUSIVO B;465,0;465,0
CHPB;2022,0;10,0;LAR INCLUSIVO C;372,0;372,0
CHPB;2022,0;10,0;LAR INCLUSIVO D;248,0;248,0
CHPB;2022,0;10,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;775,0;775,0
CHPB;2022,0;10,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;6,0;0,0
CHPB;2022,0;11,0;CAC - CENTRO DE ACOLHIMENTO DE CRISE;1200,0;1200,0
CHPB;2022,0;11,0;LAR INCLUSIVO;300,0;300,0
CHPB;2022,0;11,0;LAR INCLUSIVO B;450,0;450,0
CHPB;2022,0;11,0;LAR INCLUSIVO C;360,0;360,0
CHPB;2022,0;11,0;LAR INCLUSIVO D;240,0;240,0
CHPB;2022,0;11,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;750,0;750,0
CHPB;2022,0;12,0;CAC - CENTRO DE ACOLHIMENTO DE CRISE;1240,0;1240,0
CHPB;2022,0;12,0;LAR INCLUSIVO;279,0;279,0
CHPB;2022,0;12,0;LAR INCLUSIVO B;434,0;434,0
CHPB;2022,0;12,0;LAR INCLUSIVO C;372,0;372,0
CHPB;2022,0;12,0;LAR INCLUSIVO D;217,0;217,0
CHPB;2022,0;12,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;775,0;775,0
CHPB;2023,0;1,0;CAC - CENTRO DE ACOLHIMENTO DE CRISE;1240,0;1240,0
CHPB;2023,0;1,0;LAR INCLUSIVO;279,0;279,0
CHPB;2023,0;1,0;LAR INCLUSIVO B;434,0;434,0
CHPB;2023,0;1,0;LAR INCLUSIVO C;372,0;372,0
CHPB;2023,0;1,0;LAR INCLUSIVO D;217,0;217,0
CHPB;2023,0;1,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;775,0;775,0
CHPB;2023,0;1,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;4,0;0,0
CHPB;2023,0;2,0;CAC - CENTRO DE ACOLHIMENTO DE CRISE;1120,0;1120,0
CHPB;2023,0;2,0;LAR INCLUSIVO;252,0;252,0
CHPB;2023,0;2,0;LAR INCLUSIVO B;392,0;392,0
CHPB;2023,0;2,0;LAR INCLUSIVO C;336,0;336,0
CHPB;2023,0;2,0;LAR INCLUSIVO D;196,0;196,0
CHPB;2023,0;2,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;700,0;700,0
CHPB;2023,0;2,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;5,0;0,0
CHPB;2023,0;3,0;CAC - CENTRO DE ACOLHIMENTO DE CRISE;1160,0;1160,0
CHPB;2023,0;3,0;LAR INCLUSIVO;283,0;283,0
CHPB;2023,0;3,0;LAR INCLUSIVO B;406,0;406,0
CHPB;2023,0;3,0;LAR INCLUSIVO C;348,0;348,0
CHPB;2023,0;3,0;LAR INCLUSIVO D;174,0;174,0
CHPB;2023,0;3,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;725,0;725,0
CHPB;2023,0;3,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;16,0;0,0
CHPB;2023,0;4,0;CAC - CENTRO DE ACOLHIMENTO DE CRISE;1200,0;1200,0
CHPB;2023,0;4,0;LAR INCLUSIVO;300,0;300,0
CHPB;2023,0;4,0;LAR INCLUSIVO B;420,0;420,0
CHPB;2023,0;4,0;LAR INCLUSIVO C;360,0;360,0
CHPB;2023,0;4,0;LAR INCLUSIVO D;180,0;180,0
CHPB;2023,0;4,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;750,0;750,0
CHPB;2023,0;4,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;14,0;0,0
CHPB;2023,0;5,0;CAC - CENTRO DE ACOLHIMENTO DE CRISE;1240,0;1240,0
CHPB;2023,0;5,0;LAR INCLUSIVO;310,0;310,0
CHPB;2023,0;5,0;LAR INCLUSIVO B;434,0;434,0
CHPB;2023,0;5,0;LAR INCLUSIVO C;372,0;372,0
CHPB;2023,0;5,0;LAR INCLUSIVO D;186,0;186,0
CHPB;2023,0;5,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;775,0;775,0
CHPB;2023,0;5,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;19,0;0,0
CHPB;2023,0;6,0;CAC - CENTRO DE ACOLHIMENTO DE CRISE;1200,0;1200,0
CHPB;2023,0;6,0;LAR INCLUSIVO;300,0;300,0
CHPB;2023,0;6,0;LAR INCLUSIVO B;420,0;420,0
CHPB;2023,0;6,0;LAR INCLUSIVO C;360,0;360,0
CHPB;2023,0;6,0;LAR INCLUSIVO D;180,0;180,0
CHPB;2023,0;6,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;750,0;750,0
CHPB;2023,0;6,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;11,0;0,0
CHPB;2023,0;7,0;CAC - CENTRO DE ACOLHIMENTO DE CRISE;1240,0;1240,0
CHPB;2023,0;7,0;LAR INCLUSIVO;285,0;285,0
CHPB;2023,0;7,0;LAR INCLUSIVO B;322,0;322,0
CHPB;2023,0;7,0;LAR INCLUSIVO C;318,0;318,0
CHPB;2023,0;7,0;LAR INCLUSIVO D;181,0;181,0
CHPB;2023,0;7,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;775,0;775,0
CHPB;2023,0;7,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;21,0;0,0
CHPB;2023,0;8,0;CAC - CENTRO DE ACOLHIMENTO DE CRISE;1240,0;1240,0
CHPB;2023,0;8,0;LAR INCLUSIVO;279,0;279,0
CHPB;2023,0;8,0;LAR INCLUSIVO B;310,0;310,0
CHPB;2023,0;8,0;LAR INCLUSIVO C;310,0;310,0
CHPB;2023,0;8,0;LAR INCLUSIVO D;155,0;155,0
CHPB;2023,0;8,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;775,0;775,0
CHPB;2023,0;8,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;36,0;0,0
CHPB;2023,0;9,0;CAC - CENTRO DE ACOLHIMENTO DE CRISE;1200,0;1200,0
CHPB;2023,0;9,0;LAR INCLUSIVO;270,0;270,0
CHPB;2023,0;9,0;LAR INCLUSIVO B;300,0;300,0
CHPB;2023,0;9,0;LAR INCLUSIVO C;300,0;300,0
CHPB;2023,0;9,0;LAR INCLUSIVO D;150,0;150,0
CHPB;2023,0;9,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;750,0;750,0
CHPB;2023,0;9,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;16,0;0,0
CHPB;2023,0;10,0;CAC - CENTRO DE ACOLHIMENTO DE CRISE;1240,0;1240,0
CHPB;2023,0;10,0;LAR INCLUSIVO;279,0;279,0
CHPB;2023,0;10,0;LAR INCLUSIVO B;310,0;310,0
CHPB;2023,0;10,0;LAR INCLUSIVO C;310,0;310,0
CHPB;2023,0;10,0;LAR INCLUSIVO D;155,0;155,0
CHPB;2023,0;10,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;775,0;775,0
CHPB;2023,0;10,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;36,0;0,0
CHPB;2023,0;11,0;CAC - CENTRO DE ACOLHIMENTO DE CRISE;1200,0;1200,0
CHPB;2023,0;11,0;LAR INCLUSIVO;270,0;270,0
CHPB;2023,0;11,0;LAR INCLUSIVO B;300,0;300,0
CHPB;2023,0;11,0;LAR INCLUSIVO C;300,0;300,0
CHPB;2023,0;11,0;LAR INCLUSIVO D;150,0;150,0
CHPB;2023,0;11,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;750,0;750,0
CHPB;2023,0;11,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;48,0;0,0
CHPB;2023,0;12,0;CAC - CENTRO DE ACOLHIMENTO DE CRISE;1240,0;1240,0
CHPB;2023,0;12,0;LAR INCLUSIVO;279,0;279,0
CHPB;2023,0;12,0;LAR INCLUSIVO B;310,0;310,0
CHPB;2023,0;12,0;LAR INCLUSIVO C;310,0;310,0
CHPB;2023,0;12,0;LAR INCLUSIVO D;155,0;155,0
CHPB;2023,0;12,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;775,0;775,0
CHPB;2023,0;12,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;32,0;0,0
CHPB;2024,0;1,0;CAC - CENTRO DE ACOLHIMENTO DE CRISE;1240,0;1240,0
CHPB;2024,0;1,0;LAR INCLUSIVO;279,0;279,0
CHPB;2024,0;1,0;LAR INCLUSIVO B;310,0;310,0
CHPB;2024,0;1,0;LAR INCLUSIVO C;310,0;310,0
CHPB;2024,0;1,0;LAR INCLUSIVO D;155,0;155,0
CHPB;2024,0;1,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;775,0;775,0
CHPB;2024,0;1,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;37,0;0,0
CHPB;2024,0;2,0;CAC - CENTRO DE ACOLHIMENTO DE CRISE;1160,0;1160,0
CHPB;2024,0;2,0;LAR INCLUSIVO;261,0;261,0
CHPB;2024,0;2,0;LAR INCLUSIVO B;290,0;290,0
CHPB;2024,0;2,0;LAR INCLUSIVO C;290,0;290,0
CHPB;2024,0;2,0;LAR INCLUSIVO D;141,0;141,0
CHPB;2024,0;2,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;725,0;725,0
CHPB;2024,0;2,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;46,0;0,0
CHPB;2024,0;3,0;CAC - CENTRO DE ACOLHIMENTO DE CRISE;1240,0;1240,0
CHPB;2024,0;3,0;LAR INCLUSIVO;279,0;279,0
CHPB;2024,0;3,0;LAR INCLUSIVO B;310,0;310,0
CHPB;2024,0;3,0;LAR INCLUSIVO C;310,0;310,0
CHPB;2024,0;3,0;LAR INCLUSIVO D;124,0;124,0
CHPB;2024,0;3,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;775,0;775,0
CHPB;2024,0;3,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;38,0;0,0
CHPB;2024,0;4,0;CAC - CENTRO DE ACOLHIMENTO DE CRISE;1200,0;1200,0
CHPB;2024,0;4,0;LAR INCLUSIVO;240,0;240,0
CHPB;2024,0;4,0;LAR INCLUSIVO B;300,0;300,0
CHPB;2024,0;4,0;LAR INCLUSIVO C;300,0;300,0
CHPB;2024,0;4,0;LAR INCLUSIVO D;120,0;120,0
CHPB;2024,0;4,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;750,0;750,0
CHPB;2024,0;4,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;35,0;0,0
CHPB;2024,0;5,0;CAC - CENTRO DE ACOLHIMENTO DE CRISE;1240,0;1240,0
CHPB;2024,0;5,0;LAR INCLUSIVO;248,0;248,0
CHPB;2024,0;5,0;LAR INCLUSIVO B;310,0;310,0
CHPB;2024,0;5,0;LAR INCLUSIVO C;310,0;310,0
